2816,4331,2024-08-18,other
2817,4332,2023-09-29,product_fit
2818,4333,2023-08-04,product_fit
2819,4335,2024-03-11,product_fit
2820,4336,2023-06-08,competitor
2821,4337,2024-01-23,price
2822,4339,2023-06-26,competitor
2823,4340,2024-11-29,competitor
2824,4342,2024-10-12,price
2825,4348,2023-09-03,budget
2826,4349,2023-12-03,budget
2827,4350,2023-07-12,budget
2828,4351,2024-01-06,other
2829,4356,2023-10-06,other
2830,4357,2023-11-17,price
2831,4358,2024-10-21,budget
2832,4360,2023-10-08,other
2833,4361,2023-10-18,price
2834,4365,2025-09-02,competitor
2835,4366,2025-11-07,product_fit
2836,4367,2023-12-16,product_fit
2837,4371,2025-05-22,budget
2838,4373,2023-04-09,product_fit
2839,4374,2024-06-18,price
2840,4375,2024-01-03,product_fit
2841,4376,2025-10-15,price
2842,4377,2024-12-22,price
2843,4378,2023-10-13,product_fit
2844,4379,2024-10-26,price
2845,4382,2023-06-09,other
2846,4383,2025-06-27,other
2847,4384,2024-11-29,price
2848,4385,2024-02-04,budget
2849,4387,2024-05-14,other
2850,4390,2024-03-18,price
2851,4391,2024-02-12,competitor
2852,4393,2023-10-12,other
2853,4394,2025-08-28,price
2854,4396,2024-09-25,other
2855,4398,2023-04-16,budget
2856,4399,2024-09-22,product_fit
2857,4401,2024-03-05,other
2858,4403,2024-04-13,product_fit
2859,4405,2023-10-11,budget
2860,4406,2024-04-06,price
2861,4409,2024-05-18,budget
2862,4410,2023-11-08,price
2863,4411,2023-09-24,product_fit
2864,4412,2024-01-20,competitor
2865,4414,2025-10-07,competitor
2866,4415,2024-06-06,competitor
2867,4416,2024-05-17,budget
2868,4417,2023-08-04,product_fit
2869,4419,2025-06-08,price
2870,4420,2023-06-28,other
2871,4421,2024-07-03,other
2872,4428,2024-04-02,competitor
2873,4429,2024-01-13,competitor
2874,4431,2025-12-13,other
2875,4433,2025-03-24,other
2876,4439,2023-10-28,product_fit
2877,4440,2024-01-18,budget
2878,4441,2023-07-13,budget
2879,4444,2025-06-09,other
2880,4447,2023-08-24,other
2881,4448,2024-09-07,competitor
2882,4450,2024-04-02,product_fit
2883,4453,2023-11-03,budget
2884,4454,2024-05-24,competitor
2885,4456,2025-07-15,competitor
2886,4457,2023-03-19,product_fit
2887,4461,2023-05-15,competitor
2888,4462,2024-01-06,competitor
2889,4463,2025-06-19,price
2890,4464,2025-06-15,price
2891,4469,2025-07-28,product_fit
2892,4471,2023-11-18,product_fit
2893,4473,2024-01-29,price
2894,4476,2025-03-11,budget
2895,4477,2024-02-14,competitor
2896,4482,2025-03-17,competitor
2897,4483,2023-10-27,product_fit
2898,4484,2024-12-14,budget
2899,4487,2023-03-28,product_fit
2900,4488,2024-05-29,product_fit
2901,4490,2023-07-06,other
2902,4491,2023-08-08,other
2903,4492,2024-01-16,competitor
2904,4494,2023-11-17,budget
2905,4495,2024-03-15,budget
2906,4496,2024-02-27,price
2907,4497,2025-02-13,competitor
2908,4498,2024-06-16,budget
2909,4499,2024-01-21,competitor
2910,4503,2023-09-07,budget
2911,4505,2024-01-16,other
2912,4507,2023-09-23,price
2913,4510,2024-07-03,competitor
2914,4511,2024-03-13,competitor
2915,4512,2024-03-02,other
2916,4515,2024-08-08,competitor
2917,4517,2025-03-05,other
2918,4521,2024-03-14,other
2919,4522,2024-02-11,other
2920,4523,2025-06-08,competitor
2921,4524,2024-04-14,budget
2922,4526,2023-11-27,budget
2923,4531,2023-11-01,other
2924,4532,2025-07-11,price
2925,4533,2025-04-05,product_fit
2926,4534,2023-08-28,competitor
2927,4535,2023-07-28,price
2928,4536,2024-03-15,competitor
2929,4538,2024-05-27,competitor
2930,4539,2023-09-05,price
2931,4541,2024-06-21,product_fit
2932,4542,2024-04-21,other
2933,4543,2024-11-15,competitor
2934,4544,2025-03-08,competitor
2935,4546,2024-03-23,other
2936,4547,2023-06-15,price
2937,4550,2024-11-07,budget
2938,4551,2024-05-21,product_fit
2939,4552,2025-01-20,product_fit
2940,4553,2025-10-24,product_fit
2941,4554,2024-03-26,other
2942,4555,2025-07-15,budget
2943,4559,2025-04-17,budget
2944,4562,2023-09-04,product_fit
2945,4563,2025-05-21,other
2946,4566,2023-12-06,budget
2947,4568,2024-11-13,budget
2948,4569,2024-02-04,budget
2949,4570,2023-10-10,product_fit
2950,4572,2023-05-23,product_fit
2951,4573,2024-01-07,price
2952,4575,2024-07-14,budget
2953,4576,2024-01-29,other
2954,4578,2024-02-28,competitor
2955,4580,2023-10-06,product_fit
2956,4582,2023-06-01,competitor
2957,4583,2025-06-20,budget
2958,4584,2025-09-27,budget
2959,4586,2023-08-26,other
2960,4587,2023-08-26,other
2961,4588,2025-05-03,price
2962,4589,2025-03-24,other
2963,4590,2024-08-10,budget
2964,4591,2025-05-07,product_fit
2965,4593,2023-07-24,competitor
2966,4597,2023-08-21,product_fit
2967,4601,2025-08-23,competitor
2968,4603,2024-02-25,budget
2969,4604,2025-09-25,price
2970,4606,2025-02-01,budget
2971,4607,2025-05-22,product_fit
2972,4608,2025-06-22,other
2973,4609,2025-11-17,budget
2974,4610,2024-02-29,product_fit
2975,4612,2023-10-26,product_fit
2976,4613,2023-11-16,other
2977,4614,2025-07-28,price
2978,4615,2023-09-10,competitor
2979,4617,2025-02-16,product_fit
2980,4618,2025-02-28,competitor
2981,4619,2024-05-04,competitor
2982,4620,2023-08-23,price
2983,4624,2025-11-08,other
2984,4625,2025-10-14,other
2985,4627,2025-02-02,product_fit
2986,4628,2025-05-01,product_fit
2987,4629,2024-08-29,product_fit
2988,4630,2024-10-10,other
2989,4631,2024-08-19,budget
2990,4632,2025-03-05,competitor
2991,4633,2024-09-17,product_fit
2992,4636,2024-05-11,price
2993,4637,2024-06-07,budget
2994,4638,2024-06-17,price
2995,4639,2024-01-25,other
2996,4640,2023-09-13,competitor
2997,4641,2024-03-01,price
2998,4642,2025-11-17,other
2999,4644,2023-12-16,product_fit
3000,4645,2024-10-06,budget
3001,4646,2023-06-25,price
3002,4647,2023-10-25,competitor
3003,4648,2024-02-01,other
3004,4649,2023-06-24,price
3005,4650,2024-02-29,price
3006,4651,2024-03-24,budget
3007,4652,2025-12-17,product_fit
3008,4653,2024-06-20,price
3009,4654,2023-02-17,price
3010,4655,2024-09-29,other
3011,4656,2023-11-12,other
3012,4658,2024-07-24,other
3013,4659,2025-07-25,price
3014,4660,2025-03-09,price
3015,4661,2023-11-02,other
3016,4664,2024-06-27,other
3017,4666,2025-03-08,competitor
3018,4667,2023-11-25,other
3019,4668,2024-06-17,competitor
3020,4669,2025-01-25,competitor
3021,4671,2023-09-02,other
3022,4673,2023-11-07,budget
3023,4674,2024-09-26,competitor
3024,4676,2024-05-01,other
3025,4677,2024-01-14,price
3026,4678,2024-05-05,product_fit
3027,4679,2024-12-03,price
3028,4682,2023-12-28,budget
3029,4683,2024-06-17,other
3030,4684,2024-01-14,budget
3031,4686,2023-06-25,budget
3032,4688,2024-12-29,price
3033,4689,2024-03-07,product_fit
3034,4690,2023-11-22,budget
3035,4691,2025-09-15,other
3036,4692,2025-10-10,competitor
3037,4695,2024-12-24,product_fit
3038,4696,2023-07-25,other
3039,4698,2024-12-17,budget
3040,4699,2024-06-13,product_fit
3041,4700,2025-05-04,price
3042,4702,2023-08-01,price
3043,4705,2025-08-28,budget
3044,4707,2023-07-07,product_fit
3045,4709,2023-12-12,other
3046,4712,2023-07-07,competitor
3047,4713,2024-08-28,product_fit
3048,4714,2024-12-18,other
3049,4715,2024-02-16,other
3050,4718,2024-02-23,product_fit
3051,4719,2024-06-14,other
3052,4721,2024-01-26,budget
3053,4722,2024-10-23,budget
3054,4725,2023-06-28,product_fit
3055,4726,2024-03-10,product_fit
3056,4729,2023-12-24,budget
3057,4730,2024-08-11,budget
3058,4731,2024-06-02,other
3059,4732,2024-05-18,budget
3060,4734,2025-12-09,competitor
3061,4735,2025-06-05,competitor
3062,4736,2024-03-29,other
3063,4737,2024-11-26,competitor
3064,4738,2024-12-25,price
3065,4739,2024-09-27,budget
3066,4742,2023-09-08,competitor
3067,4743,2024-06-08,price
3068,4744,2023-10-21,competitor
3069,4745,2024-08-17,budget
3070,4746,2023-09-01,competitor
3071,4747,2023-12-28,price
3072,4749,2024-03-02,price
3073,4750,2025-11-20,price
3074,4751,2024-07-18,competitor
3075,4753,2025-05-14,product_fit
3076,4754,2023-07-04,other
3077,4755,2024-09-28,product_fit
3078,4758,2025-02-26,product_fit
3079,4759,2024-02-08,competitor
3080,4760,2023-10-16,product_fit
3081,4762,2025-06-13,other
3082,4763,2025-11-26,product_fit
3083,4765,2024-01-05,budget
3084,4768,2024-01-28,competitor
3085,4770,2024-09-15,competitor
3086,4771,2024-02-19,competitor
3087,4773,2025-01-20,budget
3088,4774,2024-06-23,other
3089,4775,2024-02-12,budget
3090,4776,2023-11-23,competitor
3091,4777,2025-06-28,budget
3092,4778,2023-08-14,competitor
3093,4780,2024-02-03,budget
3094,4781,2024-02-08,other
3095,4783,2024-01-20,other
3096,4784,2023-06-11,other
3097,4785,2024-11-20,product_fit
3098,4788,2024-01-22,price
3099,4789,2025-02-03,price
3100,4790,2023-08-10,price
3101,4792,2023-09-20,product_fit
3102,4793,2023-08-28,competitor
3103,4796,2023-10-30,competitor
3104,4797,2024-02-19,budget
3105,4798,2025-06-27,product_fit
3106,4801,2024-11-23,price
3107,4803,2023-11-23,other
3108,4804,2024-03-19,price
3109,4806,2023-04-28,competitor
3110,4808,2024-03-13,competitor
3111,4809,2024-02-10,other
3112,4811,2023-07-08,product_fit
3113,4813,2023-09-06,competitor
3114,4814,2024-10-25,product_fit
3115,4818,2024-03-12,product_fit
3116,4820,2023-11-11,budget
3117,4821,2024-06-06,other
3118,4822,2024-11-11,price
3119,4823,2025-05-22,competitor
3120,4825,2025-11-25,competitor
3121,4827,2024-03-09,product_fit
3122,4828,2023-10-26,competitor
3123,4829,2024-09-29,competitor
3124,4831,2024-07-22,product_fit
3125,4833,2023-05-04,budget
3126,4835,2023-08-19,budget
3127,4836,2023-12-27,product_fit
3128,4837,2023-11-21,other
3129,4838,2023-11-09,budget
3130,4839,2023-09-11,price
3131,4841,2024-02-15,other
3132,4842,2025-09-19,competitor
3133,4843,2024-09-26,competitor
3134,4845,2024-01-17,price
3135,4846,2024-11-19,product_fit
3136,4847,2024-02-20,budget
3137,4848,2025-07-19,price
3138,4851,2023-11-03,product_fit
3139,4852,2023-10-19,budget
3140,4853,2023-09-11,budget
3141,4854,2023-10-04,product_fit
3142,4855,2023-03-28,competitor
3143,4856,2024-01-06,other
3144,4857,2023-09-28,price
3145,4858,2023-11-30,competitor
3146,4859,2024-09-02,price
3147,4860,2024-01-09,competitor
3148,4861,2023-12-03,budget
3149,4862,2024-03-07,other
3150,4865,2025-08-27,budget
3151,4866,2023-10-24,other
3152,4868,2024-12-02,budget
3153,4869,2025-01-09,product_fit
3154,4871,2025-01-29,product_fit
3155,4873,2023-12-14,product_fit
3156,4876,2023-10-24,product_fit
3157,4877,2023-07-23,other
3158,4878,2023-03-14,budget
3159,4880,2024-02-13,competitor
3160,4881,2024-02-19,competitor
3161,4883,2023-09-12,product_fit
3162,4884,2023-05-10,other
3163,4885,2024-09-13,product_fit
3164,4886,2024-03-21,price
3165,4887,2024-02-26,price
3166,4888,2025-03-26,budget
3167,4889,2024-09-23,other
3168,4891,2025-12-11,budget
3169,4892,2025-01-04,competitor
3170,4893,2023-08-26,competitor
3171,4894,2024-09-04,budget
3172,4895,2024-12-26,budget
3173,4896,2025-04-28,product_fit
3174,4897,2024-02-17,competitor
3175,4899,2023-07-13,budget
3176,4900,2023-11-07,other
3177,4901,2025-07-27,budget
3178,4902,2025-10-15,product_fit
3179,4906,2023-04-02,budget
3180,4907,2025-03-15,price
3181,4910,2025-12-22,budget
3182,4911,2023-09-15,budget
3183,4913,2024-09-29,price
3184,4914,2025-10-28,other
3185,4916,2023-04-20,competitor
3186,4918,2024-11-13,price
3187,4919,2025-06-04,competitor
3188,4920,2025-05-14,budget
3189,4922,2023-09-25,budget
3190,4924,2024-12-11,budget
3191,4925,2024-01-17,product_fit
3192,4927,2023-06-15,product_fit
3193,4928,2024-10-10,competitor
3194,4929,2025-10-28,product_fit
3195,4930,2024-05-16,other
3196,4931,2023-12-04,competitor
3197,4932,2024-12-29,other
3198,4933,2023-09-25,budget
3199,4935,2024-08-18,price
3200,4936,2024-09-29,budget
3201,4937,2024-04-25,other
3202,4939,2024-04-29,price
3203,4940,2023-06-30,budget
3204,4941,2023-11-25,price
3205,4942,2024-04-01,price
3206,4943,2024-12-21,competitor
3207,4944,2024-02-19,other
3208,4946,2024-09-29,product_fit
3209,4947,2024-10-23,other
3210,4948,2023-10-05,price
3211,4949,2024-04-21,other
3212,4951,2024-08-25,price
3213,4953,2024-07-21,price
3214,4954,2023-09-01,competitor
3215,4955,2023-12-11,budget
3216,4956,2025-09-23,competitor
3217,4960,2023-05-25,price
3218,4961,2025-10-20,product_fit
3219,4962,2024-09-27,budget
3220,4963,2023-06-04,price
3221,4964,2025-03-12,budget
3222,4965,2023-12-05,other
3223,4966,2025-03-27,price
3224,4967,2025-11-20,budget
3225,4968,2024-09-09,budget
3226,4969,2024-02-14,product_fit
3227,4971,2023-10-02,product_fit
3228,4972,2023-05-01,other
3229,4973,2023-08-20,product_fit
3230,4974,2023-03-03,price
3231,4975,2024-01-01,budget
3232,4978,2025-06-24,budget
3233,4979,2024-05-12,other
3234,4980,2024-04-14,product_fit
3235,4981,2023-09-26,price
3236,4983,2023-08-29,other
3237,4984,2025-03-25,budget
3238,4985,2025-07-27,competitor
3239,4987,2023-10-29,other
3240,4989,2024-06-20,other
3241,4990,2023-06-14,competitor
3242,4992,2025-05-28,product_fit
3243,4994,2024-01-27,competitor
3244,4995,2024-06-25,competitor
3245,4996,2024-08-01,other
3246,4997,2023-10-03,budget
3247,4998,2023-09-06,other
3248,5000,2025-09-01,product_fit
3249,5001,2024-08-23,competitor
3250,5002,2025-01-03,other
3251,5004,2024-11-09,competitor
3252,5005,2024-10-10,competitor
3253,5006,2025-02-18,other
3254,5008,2024-07-27,competitor
3255,5011,2024-07-16,product_fit
3256,5012,2025-06-16,other
3257,5013,2024-06-26,budget
3258,5014,2024-11-03,other
3259,5016,2025-06-06,product_fit
3260,5017,2025-06-02,product_fit
3261,5018,2025-02-05,price
3262,5019,2024-10-01,price
3263,5023,2025-03-14,other
3264,5024,2024-06-09,product_fit
3265,5026,2025-06-15,competitor
3266,5030,2025-01-27,price
3267,5032,2025-01-24,product_fit
3268,5037,2025-08-21,product_fit
3269,5041,2025-02-12,product_fit
3270,5044,2024-09-15,price
3271,5045,2024-06-10,competitor
3272,5046,2025-03-05,product_fit
3273,5048,2025-10-27,other
3274,5050,2025-02-21,competitor
3275,5051,2025-03-05,budget
3276,5052,2025-03-28,product_fit
3277,5060,2024-07-05,other
3278,5061,2025-03-10,competitor
3279,5062,2024-10-16,price
3280,5064,2024-10-19,competitor
3281,5065,2025-07-12,other
3282,5067,2024-10-28,competitor
3283,5068,2024-11-15,competitor
3284,5069,2024-08-24,product_fit
3285,5070,2025-01-23,competitor
3286,5071,2025-02-24,other
3287,5072,2025-11-06,budget
3288,5073,2024-09-13,other
3289,5074,2024-11-15,competitor
3290,5076,2025-01-16,other
3291,5078,2025-12-10,other
3292,5079,2024-08-10,product_fit
3293,5080,2025-07-27,price
3294,5083,2025-11-15,other
3295,5085,2024-10-07,product_fit
3296,5089,2024-10-11,product_fit
3297,5092,2025-02-03,competitor
3298,5093,2024-12-27,budget
3299,5094,2024-12-30,competitor
3300,5095,2024-07-28,price
3301,5097,2025-01-29,price
3302,5098,2025-03-24,product_fit
3303,5099,2024-10-29,budget
3304,5100,2024-12-24,product_fit
3305,5101,2024-09-29,price
3306,5102,2025-02-09,budget
3307,5104,2025-01-15,competitor
3308,5106,2024-12-14,budget
3309,5108,2024-09-29,competitor
3310,5110,2025-03-12,competitor
3311,5111,2024-06-02,product_fit
3312,5112,2025-01-19,competitor
3313,5114,2024-09-21,competitor
3314,5115,2025-04-09,competitor
3315,5117,2024-10-17,budget
3316,5118,2025-03-12,product_fit
3317,5119,2025-05-03,price
3318,5120,2024-11-01,price
3319,5123,2025-01-21,product_fit
3320,5124,2025-06-07,product_fit
3321,5125,2025-12-04,product_fit
3322,5127,2024-10-26,competitor
3323,5129,2024-11-29,price
3324,5131,2025-05-19,other
3325,5132,2024-07-16,product_fit
3326,5135,2025-10-31,product_fit
3327,5137,2025-10-10,budget
3328,5138,2024-10-09,competitor
3329,5139,2025-04-06,price
3330,5140,2025-03-19,budget
3331,5142,2025-03-18,other
3332,5143,2025-05-16,product_fit
3333,5144,2024-10-26,other
3334,5145,2024-08-01,product_fit
3335,5147,2024-07-01,budget
3336,5149,2025-06-08,budget
3337,5151,2025-10-14,product_fit
3338,5152,2025-10-19,other
3339,5155,2024-04-11,product_fit
3340,5157,2024-12-10,product_fit
3341,5158,2025-09-03,budget
3342,5159,2024-10-09,other
3343,5162,2025-04-28,product_fit
3344,5163,2024-06-23,competitor
3345,5166,2024-11-02,product_fit
3346,5167,2025-08-05,product_fit
3347,5168,2024-04-07,budget
3348,5169,2024-07-07,price
3349,5171,2025-09-22,product_fit
3350,5172,2025-04-07,competitor
3351,5174,2025-01-15,price
3352,5176,2025-01-15,other
3353,5177,2025-10-01,other
3354,5178,2024-12-12,budget
3355,5179,2024-07-24,competitor
3356,5180,2024-06-23,budget
3357,5181,2025-06-16,competitor
3358,5182,2025-01-04,price
3359,5186,2025-10-09,other
3360,5189,2025-03-28,budget
3361,5191,2025-04-11,budget
3362,5194,2025-08-04,product_fit
3363,5195,2025-11-28,other
3364,5196,2024-07-03,budget
3365,5199,2025-08-10,other
3366,5200,2024-11-05,other
3367,5201,2024-11-07,price
3368,5204,2024-05-08,product_fit
3369,5205,2025-12-01,budget
3370,5206,2025-08-03,other
3371,5207,2025-02-28,budget
3372,5209,2025-05-07,price
3373,5210,2024-03-27,budget
3374,5211,2025-02-07,competitor
3375,5212,2024-04-25,other
3376,5214,2024-12-13,budget
3377,5215,2024-12-12,budget
3378,5216,2024-09-09,competitor
3379,5218,2025-04-08,product_fit
3380,5222,2024-11-07,price
3381,5227,2024-11-02,budget
3382,5233,2025-02-28,competitor
3383,5235,2024-12-15,product_fit
3384,5238,2025-07-11,competitor
3385,5240,2024-12-11,product_fit
3386,5241,2025-06-23,product_fit
3387,5242,2025-03-24,competitor
3388,5245,2025-03-08,competitor
3389,5246,2024-03-03,price
3390,5247,2024-05-12,competitor
3391,5248,2024-12-03,price
3392,5249,2025-02-21,budget
3393,5251,2025-05-28,budget
3394,5254,2025-08-06,product_fit
3395,5255,2025-09-04,price
3396,5256,2024-09-22,other
3397,5257,2024-10-11,competitor
3398,5258,2025-01-15,budget
3399,5261,2024-09-09,price
3400,5268,2025-02-17,competitor
3401,5269,2025-02-25,price
3402,5271,2025-08-25,budget
3403,5274,2025-02-15,competitor
3404,5275,2024-08-13,budget
3405,5276,2024-06-03,product_fit
3406,5277,2024-08-22,product_fit
3407,5278,2025-05-26,other
3408,5281,2024-11-25,product_fit
3409,5283,2025-01-28,price
3410,5285,2025-05-24,competitor
3411,5289,2024-06-08,price
3412,5290,2025-05-04,budget
3413,5291,2025-05-16,price
3414,5292,2024-03-07,competitor
3415,5294,2024-12-30,budget
3416,5295,2024-12-30,price
3417,5298,2024-07-25,competitor
3418,5300,2025-10-06,competitor
3419,5302,2025-07-21,competitor
3420,5303,2025-06-25,product_fit
3421,5306,2025-02-18,product_fit
3422,5307,2024-12-29,budget
3423,5308,2025-01-21,price
3424,5309,2024-11-11,other
3425,5311,2024-07-29,competitor
3426,5312,2025-07-02,product_fit
3427,5313,2024-10-18,other
3428,5314,2025-08-08,other
3429,5315,2025-05-19,competitor
3430,5316,2024-10-04,product_fit
3431,5317,2025-01-20,other
3432,5318,2024-05-24,product_fit
3433,5320,2024-09-06,budget
3434,5321,2025-03-21,price
3435,5323,2025-02-24,other
3436,5328,2024-09-13,other
3437,5330,2024-10-08,other
3438,5332,2024-11-28,budget
3439,5333,2025-05-09,budget
3440,5334,2024-05-05,product_fit
3441,5336,2024-12-28,competitor
3442,5338,2024-11-19,product_fit
3443,5342,2024-07-17,budget
3444,5347,2024-10-20,budget
3445,5350,2024-03-18,product_fit
3446,5353,2025-05-23,budget
3447,5355,2024-04-28,product_fit
3448,5356,2025-11-14,other
3449,5360,2025-04-24,product_fit
3450,5362,2025-01-17,competitor
3451,5364,2025-07-28,price
3452,5367,2025-09-15,competitor
3453,5368,2025-06-12,product_fit
3454,5371,2024-12-22,budget
3455,5374,2025-01-13,other
3456,5378,2025-06-10,product_fit
3457,5379,2024-12-26,competitor
3458,5385,2024-08-14,budget
3459,5387,2025-11-08,product_fit
3460,5389,2024-10-23,competitor
3461,5390,2024-07-02,product_fit
3462,5391,2024-03-17,competitor
3463,5392,2024-09-26,product_fit
3464,5394,2025-03-11,budget
3465,5395,2025-02-09,price
3466,5397,2025-10-07,other
3467,5399,2025-10-26,other
3468,5401,2025-07-02,product_fit
3469,5403,2024-08-30,product_fit
3470,5404,2025-08-13,other
3471,5405,2024-12-04,price
3472,5406,2025-08-06,other
3473,5409,2024-07-08,product_fit
3474,5410,2025-04-24,product_fit
3475,5411,2024-07-15,product_fit
3476,5412,2025-06-19,other
3477,5413,2025-01-22,other
3478,5414,2025-01-29,other
3479,5415,2025-02-16,product_fit
3480,5417,2025-02-14,competitor
3481,5418,2024-10-16,other
3482,5419,2024-11-13,price
3483,5424,2024-09-06,budget
3484,5425,2025-05-20,price
3485,5427,2025-01-14,price
3486,5428,2025-12-22,product_fit
3487,5429,2024-11-23,product_fit
3488,5433,2025-05-19,product_fit
3489,5434,2025-07-20,price
3490,5435,2025-01-02,budget
3491,5438,2025-07-06,price
3492,5440,2025-06-19,budget
3493,5442,2024-09-07,other
3494,5450,2024-12-04,other
3495,5451,2024-08-26,price
3496,5453,2024-02-17,budget
3497,5454,2024-10-18,price
3498,5455,2025-09-19,price
3499,5457,2025-08-14,other
3500,5458,2025-01-18,other
3501,5460,2025-01-04,competitor
3502,5461,2025-01-13,budget
3503,5464,2025-01-11,price
3504,5465,2025-01-10,product_fit
3505,5466,2025-11-02,product_fit
3506,5467,2025-01-15,competitor
3507,5468,2024-10-16,competitor
3508,5470,2024-12-11,other
3509,5472,2025-08-04,price
3510,5476,2024-06-18,other
3511,5478,2024-12-15,product_fit
3512,5479,2024-11-15,price
3513,5480,2025-02-27,budget
3514,5481,2024-12-13,budget
3515,5484,2025-03-01,other
3516,5485,2024-11-05,competitor
3517,5486,2025-01-16,product_fit
3518,5487,2024-10-19,competitor
3519,5488,2025-08-22,product_fit
3520,5490,2024-11-15,competitor
3521,5492,2025-02-15,other
3522,5495,2025-11-12,other
3523,5497,2025-03-14,other
3524,5499,2025-01-26,product_fit
3525,5500,2025-06-23,other
3526,5501,2025-09-05,budget
3527,5503,2025-10-06,competitor
3528,5504,2025-08-19,product_fit
3529,5506,2025-07-08,other
3530,5507,2025-06-21,budget
3531,5508,2025-12-15,competitor
3532,5510,2024-11-24,product_fit
3533,5513,2024-04-12,price
3534,5514,2025-05-24,product_fit
3535,5515,2025-08-18,competitor
3536,5516,2025-10-07,price
3537,5518,2025-04-13,other
3538,5520,2025-02-25,product_fit
3539,5522,2025-07-09,competitor
3540,5523,2025-01-08,budget
3541,5524,2024-04-12,other
3542,5526,2025-08-26,other
3543,5533,2024-10-27,budget
3544,5535,2025-05-03,other
3545,5536,2025-03-28,product_fit
3546,5537,2025-07-11,price
3547,5543,2025-01-04,product_fit
3548,5544,2025-02-17,competitor
3549,5546,2024-11-16,product_fit
3550,5547,2025-02-18,competitor
3551,5548,2025-01-27,price
3552,5549,2025-12-28,price
3553,5554,2025-02-26,other
3554,5556,2024-06-06,budget
3555,5560,2025-06-28,competitor
3556,5561,2025-02-25,competitor
3557,5562,2024-07-15,other
3558,5565,2024-11-15,budget
3559,5567,2025-01-05,competitor
3560,5569,2025-02-05,budget
3561,5570,2025-10-25,price
3562,5571,2025-01-07,budget
3563,5573,2025-09-24,product_fit
3564,5576,2024-09-03,competitor
3565,5577,2025-08-28,competitor
3566,5579,2024-12-03,price
3567,5582,2024-12-12,price
3568,5584,2025-02-06,budget
3569,5586,2024-09-01,other
3570,5591,2025-05-21,product_fit
3571,5592,2024-08-28,other
3572,5595,2024-03-08,price
3573,5596,2025-11-09,price
3574,5597,2025-10-08,budget
3575,5599,2024-09-21,competitor
3576,5600,2024-09-14,product_fit
3577,5605,2025-10-25,budget
3578,5607,2025-08-01,product_fit
3579,5608,2024-06-06,competitor
3580,5609,2025-01-21,other
3581,5610,2024-12-29,budget
3582,5611,2024-12-21,competitor
3583,5612,2024-10-24,price
3584,5613,2025-07-12,price
3585,5617,2025-03-08,price
3586,5620,2024-06-13,product_fit
3587,5623,2024-11-14,competitor
3588,5624,2024-10-08,competitor
3589,5627,2024-06-29,budget
3590,5628,2024-06-06,other
3591,5629,2024-06-23,price
3592,5630,2024-10-02,competitor
3593,5631,2025-04-15,price
3594,5635,2025-07-17,product_fit
3595,5637,2025-06-23,budget
3596,5640,2024-10-09,budget
3597,5645,2024-11-11,budget
3598,5648,2025-05-23,other
3599,5650,2025-09-18,other
3600,5654,2024-07-05,other
3601,5655,2024-12-29,price
3602,5656,2025-11-04,price
3603,5657,2025-10-14,product_fit
3604,5659,2024-06-19,price
3605,5661,2025-06-10,product_fit
3606,5662,2025-03-14,price
3607,5663,2024-12-11,other
3608,5664,2024-05-03,price
3609,5665,2024-09-13,other
3610,5667,2025-09-09,price
3611,5668,2024-06-14,product_fit
3612,5671,2024-09-02,other
3613,5672,2025-08-03,price
3614,5674,2025-06-27,product_fit
3615,5675,2025-01-08,other
3616,5676,2025-04-28,product_fit
3617,5679,2024-11-01,other
3618,5681,2025-11-05,budget
3619,5683,2025-06-12,other
3620,5685,2025-05-01,competitor
3621,5688,2024-10-22,competitor
3622,5690,2024-06-28,product_fit
3623,5694,2025-03-09,price
3624,5697,2025-04-23,competitor
3625,5699,2025-05-15,product_fit
3626,5703,2025-01-22,product_fit
3627,5704,2025-09-01,competitor
3628,5705,2024-09-05,budget
3629,5706,2025-08-26,other
3630,5708,2025-12-10,other
3631,5709,2024-08-16,product_fit
3632,5711,2025-01-24,competitor
3633,5712,2025-03-01,budget
3634,5713,2025-10-19,competitor
3635,5714,2024-06-01,competitor
3636,5715,2024-05-24,product_fit
3637,5716,2025-01-22,budget
3638,5718,2024-09-25,other
3639,5719,2025-01-27,product_fit
3640,5720,2025-03-11,budget
3641,5721,2025-11-10,product_fit
3642,5722,2025-08-16,competitor
3643,5723,2024-08-24,product_fit
3644,5725,2025-07-09,price
3645,5726,2024-04-26,price
3646,5727,2024-02-28,budget
3647,5728,2025-07-02,competitor
3648,5729,2024-09-19,other
3649,5731,2024-04-22,other
3650,5732,2025-09-21,product_fit
3651,5733,2025-04-28,price
3652,5734,2024-12-29,price
3653,5737,2025-06-19,price
3654,5738,2024-09-03,price
3655,5739,2025-09-11,other
3656,5743,2024-12-13,product_fit
3657,5744,2024-09-10,product_fit
3658,5747,2025-09-17,budget
3659,5748,2024-12-15,other
3660,5749,2025-10-04,product_fit
3661,5751,2025-11-12,price
3662,5753,2025-07-06,other
3663,5754,2024-09-13,price
3664,5758,2024-08-18,other
3665,5759,2025-06-07,budget
3666,5760,2024-08-19,competitor
3667,5761,2025-03-21,product_fit
3668,5762,2024-11-30,budget
3669,5763,2025-08-12,competitor
3670,5764,2025-02-27,other
3671,5765,2025-10-17,product_fit
3672,5767,2025-05-13,product_fit
3673,5768,2025-07-12,other
3674,5769,2024-10-13,competitor
3675,5772,2025-03-10,budget
