13763,13763,2025-09-13,,active,5
13764,13764,2025-10-05,,active,5
13767,13767,2025-11-20,,active,1
13769,13769,2025-12-19,,active,1
13770,13770,2025-11-26,,active,1
13771,13771,2025-05-27,,active,1
13773,13773,2025-06-02,,active,1
13774,13774,2025-11-25,,active,6
13775,13775,2025-04-05,,active,1
13776,13776,2025-09-30,,active,5
13777,13777,2025-09-14,,active,1
13778,13778,2025-11-28,,active,1
13779,13779,2025-10-13,,active,1
13780,13780,2025-07-23,,active,6
13781,13781,2025-10-26,,active,1
13783,13783,2025-12-25,,active,1
13784,13784,2025-04-28,,active,1
13785,13785,2025-08-10,,active,1
13786,13786,2025-08-02,,active,1
13788,13788,2025-02-26,,active,6
13789,13789,2025-09-21,,active,5
13790,13790,2025-11-29,,active,1
13791,13791,2025-03-19,,active,3
13792,13792,2025-09-21,,active,1
13793,13793,2025-03-30,,active,1
13794,13794,2025-12-07,,active,1
13795,13795,2025-08-26,,active,2
13796,13796,2025-04-21,,active,1
13797,13797,2025-11-23,,active,1
13799,13799,2025-11-15,,active,1
13802,13802,2025-04-10,,active,4
13803,13803,2025-10-07,,active,1
13804,13804,2025-05-23,,active,6
13806,13806,2025-07-22,,active,1
13808,13808,2025-11-07,,active,2
13809,13809,2025-10-15,,active,5
13810,13810,2025-09-16,,active,1
13812,13812,2025-04-30,,active,7
13813,13813,2025-06-14,,active,6
13814,13814,2025-03-18,,active,3
13815,13815,2025-09-22,,active,1
13816,13816,2025-02-03,,active,1
13818,13818,2025-04-11,,active,1
13819,13819,2025-02-15,,active,1
13820,13820,2025-03-01,,active,4
13821,13821,2025-12-27,,active,1
13822,13822,2025-10-17,,active,4
13823,13823,2025-03-30,,active,3
13824,13824,2025-04-08,,active,5
13825,13825,2025-07-31,,active,1
13826,13826,2025-04-24,,active,1
13828,13828,2025-09-18,,active,1
13829,13829,2025-08-17,,active,1
13830,13830,2025-03-15,,active,4
13831,13831,2025-12-08,,active,1
13832,13832,2025-12-21,,active,1
13834,13834,2025-12-15,,active,1
13835,13835,2025-04-06,,active,6
13836,13836,2025-09-18,,active,1
13837,13837,2025-01-30,,active,2
13838,13838,2025-11-06,,active,1
13839,13839,2025-07-26,,active,1
13840,13840,2025-08-20,,active,1
13841,13841,2025-01-26,,active,1
13843,13843,2025-08-16,,active,1
13844,13844,2025-09-10,,active,3
13845,13845,2025-04-20,,active,1
13846,13846,2025-07-27,,active,2
13847,13847,2025-12-17,,active,1
13848,13848,2025-05-30,,active,2
13849,13849,2025-08-22,,active,7
13850,13850,2025-09-01,,active,2
13851,13851,2025-06-21,,active,7
13853,13853,2025-11-30,,active,2
13856,13856,2025-02-24,,active,6
13857,13857,2025-10-07,,active,1
13859,13859,2025-07-14,,active,3
13860,13860,2025-01-28,,active,1
13862,13862,2025-09-27,,active,1
13863,13863,2025-06-12,,active,1
13864,13864,2025-09-27,,active,5
13865,13865,2025-11-03,,active,5
13866,13866,2025-05-25,,active,1
13867,13867,2025-02-24,,active,4
13868,13868,2025-07-26,,active,2
13869,13869,2025-09-07,,active,3
13870,13870,2025-09-12,,active,1
13871,13871,2025-10-05,,active,3
13872,13872,2025-08-21,,active,1
13873,13873,2025-11-08,,active,1
13874,13874,2025-10-01,,active,1
13875,13875,2025-09-13,,active,7
13876,13876,2025-11-27,,active,2
13877,13877,2025-03-10,,active,1
13878,13878,2025-05-14,,active,1
13880,13880,2025-01-31,,active,1
13884,13884,2025-01-11,,active,2
13886,13886,2025-12-06,,active,2
13887,13887,2025-06-12,,active,5
13890,13890,2025-05-22,,active,1
13893,13893,2025-02-21,,active,1
13895,13895,2025-10-20,,active,1
13896,13896,2025-12-06,,active,5
13897,13897,2025-09-02,,active,4
13898,13898,2025-07-31,,active,6
13900,13900,2025-02-11,,active,3
13901,13901,2025-09-03,,active,1
13902,13902,2025-04-06,,active,1
13903,13903,2025-07-15,,active,2
13904,13904,2025-07-29,,active,1
13905,13905,2025-02-01,,active,1
13906,13906,2025-12-07,,active,1
13907,13907,2025-09-27,,active,5
13909,13909,2025-07-30,,active,1
13910,13910,2025-02-17,,active,5
13911,13911,2025-01-15,,active,1
13912,13912,2025-09-27,,active,1
13913,13913,2025-04-01,,active,7
13915,13915,2025-05-01,,active,5
13916,13916,2025-01-05,,active,1
13917,13917,2025-11-16,,active,1
13918,13918,2025-10-11,,active,1
13919,13919,2025-03-08,,active,2
13920,13920,2025-11-25,,active,1
13921,13921,2025-11-11,,active,1
13923,13923,2025-02-22,,active,3
13924,13924,2025-07-31,,active,2
13925,13925,2025-10-15,,active,7
13926,13926,2025-12-17,,active,6
13927,13927,2025-06-05,,active,2
13928,13928,2025-11-27,,active,1
13929,13929,2025-11-17,,active,1
13930,13930,2025-02-09,,active,1
13932,13932,2025-08-24,,active,5
13933,13933,2025-08-26,,active,1
13934,13934,2025-12-12,,active,1
13935,13935,2025-12-16,,active,5
13936,13936,2025-08-13,,active,3
13937,13937,2025-09-27,,active,1
13938,13938,2025-10-04,,active,6
13939,13939,2025-01-23,,active,1
13942,13942,2025-03-27,,active,1
13944,13944,2025-12-25,,active,1
13947,13947,2025-12-27,,active,5
13948,13948,2025-04-19,,active,1
13950,13950,2025-05-04,,active,1
13951,13951,2025-02-25,,active,2
13952,13952,2025-10-17,,active,1
13953,13953,2025-12-15,,active,2
13955,13955,2025-10-28,,active,1
13956,13956,2025-06-23,,active,1
13959,13959,2025-10-13,,active,1
13960,13960,2025-05-16,,active,5
13962,13962,2025-06-17,,active,1
13963,13963,2025-12-22,,active,1
13964,13964,2025-06-20,,active,1
13965,13965,2025-12-18,,active,1
13966,13966,2025-02-10,,active,2
13967,13967,2025-05-31,,active,1
13968,13968,2025-12-16,,active,1
13969,13969,2025-08-31,,active,2
13970,13970,2025-10-04,,active,2
13971,13971,2025-01-31,,active,3
13972,13972,2025-02-03,,active,5
13973,13973,2025-05-30,,active,1
13975,13975,2025-09-15,,active,1
13976,13976,2025-10-28,,active,6
13977,13977,2025-07-17,,active,1
13980,13980,2025-11-15,,active,6
13981,13981,2025-12-01,,active,7
13982,13982,2025-09-16,,active,1
13984,13984,2025-02-11,,active,1
13985,13985,2025-06-28,,active,4
13986,13986,2025-12-18,,active,1
13987,13987,2025-09-04,,active,1
13989,13989,2025-03-21,,active,1
13990,13990,2025-08-26,,active,3
13991,13991,2025-06-27,,active,4
13992,13992,2025-03-15,,active,2
13994,13994,2025-09-13,,active,1
13995,13995,2025-08-31,,active,1
13996,13996,2025-03-02,,active,6
13999,13999,2025-02-15,,active,1
14000,14000,2025-01-19,,active,2
14001,14001,2025-11-25,,active,1
14002,14002,2025-12-27,,active,3
14003,14003,2025-02-19,,active,2
14004,14004,2025-01-14,,active,1
14006,14006,2025-11-25,,active,1
14007,14007,2025-05-19,,active,1
14009,14009,2025-12-04,,active,1
14010,14010,2025-12-02,,active,2
14011,14011,2025-08-19,,active,1
14012,14012,2025-09-11,,active,1
14013,14013,2025-07-14,,active,1
14014,14014,2025-07-19,,active,2
14015,14015,2025-12-10,,active,2
14016,14016,2025-01-07,,active,1
14017,14017,2025-04-22,,active,1
14019,14019,2025-12-04,,active,1
14020,14020,2025-12-13,,active,1
14021,14021,2025-09-22,,active,5
14022,14022,2025-12-08,,active,2
14023,14023,2025-03-08,,active,1
14025,14025,2025-11-06,,active,1
14026,14026,2025-05-10,,active,1
14027,14027,2025-06-06,,active,1
14029,14029,2025-03-21,,active,2
14032,14032,2025-12-31,,active,1
14033,14033,2025-05-09,,active,3
14034,14034,2025-03-11,,active,1
14035,14035,2025-01-06,,active,1
14037,14037,2025-09-21,,active,1
14038,14038,2025-06-15,,active,1
14039,14039,2025-07-23,,active,1
14041,14041,2025-04-15,,active,6
14042,14042,2025-11-25,,active,1
14043,14043,2025-10-28,,active,1
14044,14044,2025-07-08,,active,5
14045,14045,2025-06-13,,active,1
14046,14046,2025-07-18,,active,1
14049,14049,2025-10-26,,active,3
14050,14050,2025-07-22,,active,1
14051,14051,2025-06-12,,active,1
14052,14052,2025-06-10,,active,1
14053,14053,2025-01-01,,active,5
14055,14055,2025-10-14,,active,1
14057,14057,2025-09-30,,active,3
14059,14059,2025-08-21,,active,2
14060,14060,2025-11-14,,active,1
14061,14061,2025-10-13,,active,1
14062,14062,2025-09-23,,active,6
14063,14063,2025-11-27,,active,1
14064,14064,2025-09-03,,active,1
14065,14065,2025-04-20,,active,3
14066,14066,2025-12-18,,active,1
14067,14067,2025-05-10,,active,1
14068,14068,2025-06-28,,active,1
14070,14070,2025-07-09,,active,5
14071,14071,2025-08-01,,active,1
14072,14072,2025-10-13,,active,1
14073,14073,2025-09-01,,active,1
14074,14074,2025-06-22,,active,1
14075,14075,2025-04-22,,active,2
14076,14076,2025-08-12,,active,1
14077,14077,2025-10-28,,active,2
14078,14078,2025-12-30,,active,1
14080,14080,2025-04-06,,active,1
14081,14081,2025-02-09,,active,1
14082,14082,2025-05-30,,active,1
14084,14084,2025-10-30,,active,1
14085,14085,2025-03-12,,active,1
14086,14086,2025-12-08,,active,1
14088,14088,2025-05-21,,active,5
14089,14089,2025-03-14,,active,5
14090,14090,2025-04-05,,active,1
14091,14091,2025-12-04,,active,1
14093,14093,2025-12-29,,active,4
14094,14094,2025-09-13,,active,1
14095,14095,2025-12-25,,active,1
14097,14097,2025-12-30,,active,2
14099,14099,2025-07-10,,active,1
14100,14100,2025-08-19,,active,1
14102,14102,2025-06-06,,active,1
14103,14103,2025-12-05,,active,2
14104,14104,2025-10-06,,active,1
14106,14106,2025-06-18,,active,1
14107,14107,2025-09-01,,active,5
14109,14109,2025-09-16,,active,1
14110,14110,2025-11-19,,active,1
14113,14113,2025-10-26,,active,1
14114,14114,2025-05-11,,active,1
14115,14115,2025-12-02,,active,1
14119,14119,2025-10-05,,active,5
14120,14120,2025-10-20,,active,1
14121,14121,2025-08-05,,active,3
14122,14122,2025-12-14,,active,3
14123,14123,2025-05-25,,active,6
14124,14124,2025-11-15,,active,5
14125,14125,2025-12-04,,active,5
14126,14126,2025-05-12,,active,1
14128,14128,2025-12-11,,active,1
14129,14129,2025-01-14,,active,1
14130,14130,2025-10-10,,active,3
14131,14131,2025-01-25,,active,2
14132,14132,2025-10-29,,active,4
14134,14134,2025-11-19,,active,5
14135,14135,2025-01-25,,active,4
14136,14136,2025-06-29,,active,1
14137,14137,2025-11-29,,active,1
14138,14138,2025-11-13,,active,1
14139,14139,2025-02-03,,active,1
14140,14140,2025-10-18,,active,1
14141,14141,2025-08-01,,active,5
14142,14142,2025-11-24,,active,1
14145,14145,2025-06-04,,active,6
14146,14146,2025-10-11,,active,1
14147,14147,2025-08-15,,active,1
14148,14148,2025-06-13,,active,1
14149,14149,2025-04-19,,active,1
14150,14150,2025-02-18,,active,5
14151,14151,2025-11-02,,active,2
14152,14152,2025-09-24,,active,1
14154,14154,2025-01-10,,active,1
14155,14155,2025-02-25,,active,2
14156,14156,2025-05-13,,active,1
14157,14157,2025-05-18,,active,1
14158,14158,2025-12-06,,active,6
14159,14159,2025-05-06,,active,3
14160,14160,2025-03-01,,active,5
14161,14161,2025-09-23,,active,3
14162,14162,2025-07-01,,active,1
14163,14163,2025-09-29,,active,1
14164,14164,2025-09-11,,active,5
14165,14165,2025-12-12,,active,1
14166,14166,2025-11-16,,active,5
14168,14168,2025-12-15,,active,1
14169,14169,2025-06-08,,active,6
14170,14170,2025-09-26,,active,1
14171,14171,2025-10-04,,active,6
14172,14172,2025-05-07,,active,6
14173,14173,2025-08-03,,active,6
14174,14174,2025-05-10,,active,1
14175,14175,2025-03-21,,active,2
14176,14176,2025-10-29,,active,1
14177,14177,2025-10-11,,active,1
14178,14178,2025-05-03,,active,2
14179,14179,2025-09-24,,active,1
14180,14180,2025-12-17,,active,2
14181,14181,2025-04-30,,active,1
14182,14182,2025-12-14,,active,2
14183,14183,2025-12-14,,active,1
14184,14184,2025-11-14,,active,1
14185,14185,2025-06-03,,active,2
14186,14186,2025-10-27,,active,3
14187,14187,2025-11-08,,active,3
14189,14189,2025-06-03,,active,1
14190,14190,2025-11-28,,active,6
14191,14191,2025-05-17,,active,1
14193,14193,2025-01-06,,active,1
14194,14194,2025-04-03,,active,7
14196,14196,2025-10-08,,active,2
14197,14197,2025-07-01,,active,3
14198,14198,2025-11-13,,active,1
14199,14199,2025-12-03,,active,1
14200,14200,2025-08-05,,active,5
14203,14203,2025-05-21,,active,1
14205,14205,2025-10-08,,active,5
14206,14206,2025-09-20,,active,6
14207,14207,2025-02-06,,active,2
14208,14208,2025-04-21,,active,3
14209,14209,2025-06-18,,active,1
14210,14210,2025-11-10,,active,1
14211,14211,2025-07-11,,active,1
14212,14212,2025-10-16,,active,1
14213,14213,2025-11-04,,active,1
14214,14214,2025-12-08,,active,1
14216,14216,2025-07-19,,active,2
14217,14217,2025-01-09,,active,1
14218,14218,2025-05-10,,active,5
14219,14219,2025-10-25,,active,1
14220,14220,2025-12-06,,active,2
14221,14221,2025-10-29,,active,5
14222,14222,2025-10-07,,active,2
14223,14223,2025-07-26,,active,1
14224,14224,2025-08-24,,active,1
14226,14226,2025-12-21,,active,1
14227,14227,2025-04-12,,active,1
14228,14228,2025-02-22,,active,3
14229,14229,2025-03-09,,active,1
14231,14231,2025-09-15,,active,1
14232,14232,2025-12-27,,active,1
14233,14233,2025-06-20,,active,1
14234,14234,2025-05-05,,active,1
14235,14235,2025-12-10,,active,1
14236,14236,2025-07-09,,active,1
14238,14238,2025-12-25,,active,1
14239,14239,2025-11-23,,active,1
14240,14240,2025-10-09,,active,1
14241,14241,2025-03-11,,active,1
14242,14242,2025-08-05,,active,1
14243,14243,2025-12-10,,active,1
14246,14246,2025-10-07,,active,2
14247,14247,2025-10-31,,active,5
14248,14248,2025-11-13,,active,1
14249,14249,2025-10-06,,active,1
14250,14250,2025-11-15,,active,2
14251,14251,2025-12-17,,active,1
14252,14252,2025-08-25,,active,1
14254,14254,2025-02-14,,active,5
14255,14255,2025-12-23,,active,1
14256,14256,2025-03-28,,active,2
14258,14258,2025-11-12,,active,2
14260,14260,2025-06-30,,active,5
14261,14261,2025-06-15,,active,1
14263,14263,2025-03-23,,active,2
14265,14265,2025-05-01,,active,2
14266,14266,2025-12-26,,active,1
14267,14267,2025-09-05,,active,2
14268,14268,2025-10-02,,active,2
14269,14269,2025-01-13,,active,2
14270,14270,2025-09-25,,active,6
14271,14271,2025-10-10,,active,1
14273,14273,2025-08-10,,active,2
14274,14274,2025-07-18,,active,7
14275,14275,2025-08-05,,active,5
14276,14276,2025-07-11,,active,1
14277,14277,2025-02-06,,active,5
14278,14278,2025-12-15,,active,4
14279,14279,2025-10-22,,active,3
14280,14280,2025-02-12,,active,5
14281,14281,2025-12-05,,active,1
14282,14282,2025-11-25,,active,1
14283,14283,2025-06-13,,active,2
14285,14285,2025-06-29,,active,1
14286,14286,2025-12-03,,active,2
14287,14287,2025-12-20,,active,1
14288,14288,2025-07-12,,active,2
14290,14290,2025-06-13,,active,1
14291,14291,2025-11-17,,active,2
14293,14293,2025-06-29,,active,1
14294,14294,2025-09-11,,active,1
14295,14295,2025-09-25,,active,4
14296,14296,2025-11-13,,active,1
14297,14297,2025-04-05,,active,1
14298,14298,2025-07-23,,active,2
14299,14299,2025-09-08,,active,2
14302,14302,2025-03-08,,active,1
14303,14303,2025-02-18,,active,2
14304,14304,2025-05-17,,active,1
14305,14305,2025-08-16,,active,1
14306,14306,2025-06-21,,active,6
14308,14308,2025-07-31,,active,1
14309,14309,2025-10-13,,active,1
14310,14310,2025-09-24,,active,1
14313,14313,2025-10-12,,active,1
14314,14314,2025-06-12,,active,1
14315,14315,2025-05-05,,active,1
14317,14317,2025-06-05,,active,6
14318,14318,2025-12-09,,active,1
14320,14320,2025-05-22,,active,6
14321,14321,2025-08-18,,active,1
14323,14323,2025-12-15,,active,3
14324,14324,2025-06-14,,active,5
14325,14325,2025-05-13,,active,1
14328,14328,2025-05-29,,active,1
14330,14330,2025-11-17,,active,1
14333,14333,2025-03-06,,active,1
14335,14335,2025-04-21,,active,5
14336,14336,2025-10-09,,active,1
14337,14337,2025-12-07,,active,1
14338,14338,2025-01-05,,active,1
14339,14339,2025-04-07,,active,2
14340,14340,2025-10-23,,active,1
14341,14341,2025-03-14,,active,5
14342,14342,2025-12-04,,active,1
14343,14343,2025-09-01,,active,1
14344,14344,2025-09-25,,active,4
14345,14345,2025-09-15,,active,4
14346,14346,2025-12-09,,active,3
14347,14347,2025-05-26,,active,2
14349,14349,2025-11-25,,active,1
14350,14350,2025-12-15,,active,1
14353,14353,2025-10-21,,active,2
14354,14354,2025-01-10,,active,5
14355,14355,2025-03-15,,active,5
14356,14356,2025-08-21,,active,1
14357,14357,2025-02-13,,active,1
14358,14358,2025-02-20,,active,3
14359,14359,2025-04-01,,active,5
14361,14361,2025-11-27,,active,6
14362,14362,2025-09-29,,active,1
14364,14364,2025-03-13,,active,5
14365,14365,2025-09-21,,active,1
14366,14366,2025-09-08,,active,1
14367,14367,2025-02-14,,active,1
14370,14370,2025-08-15,,active,5
14371,14371,2025-10-14,,active,5
14373,14373,2025-07-03,,active,7
14374,14374,2025-04-28,,active,1
14375,14375,2025-08-25,,active,2
14376,14376,2025-01-19,,active,1
14377,14377,2025-05-29,,active,2
14378,14378,2025-09-15,,active,2
14379,14379,2025-01-23,,active,4
14380,14380,2025-05-28,,active,1
14382,14382,2025-07-30,,active,1
14384,14384,2025-03-01,,active,5
14385,14385,2025-08-19,,active,1
14387,14387,2025-10-09,,active,1
14388,14388,2025-06-15,,active,6
14389,14389,2025-05-01,,active,1
14390,14390,2025-10-30,,active,1
14391,14391,2025-07-06,,active,2
14393,14393,2025-09-01,,active,6
14394,14394,2025-01-26,,active,7
14395,14395,2025-09-07,,active,1
14396,14396,2025-09-16,,active,1
14400,14400,2025-05-06,,active,7
14402,14402,2025-08-19,,active,6
14403,14403,2025-04-10,,active,1
14404,14404,2025-05-17,,active,1
14405,14405,2025-06-13,,active,1
14406,14406,2025-04-27,,active,1
14407,14407,2025-06-19,,active,1
14408,14408,2025-07-09,,active,5
14409,14409,2025-10-29,,active,2
14410,14410,2025-06-11,,active,1
14411,14411,2025-01-23,,active,1
14412,14412,2025-09-08,,active,4
14413,14413,2025-01-10,,active,1
14414,14414,2025-10-16,,active,1
14415,14415,2025-02-24,,active,2
14416,14416,2025-07-22,,active,2
14418,14418,2025-05-08,,active,2
14419,14419,2025-11-10,,active,1
14420,14420,2025-05-18,,active,2
14421,14421,2025-12-24,,active,1
14422,14422,2025-11-05,,active,1
14424,14424,2025-01-18,,active,5
14425,14425,2025-12-29,,active,5
14427,14427,2025-06-19,,active,1
14428,14428,2025-11-12,,active,1
14429,14429,2025-08-16,,active,1
14430,14430,2025-09-08,,active,7
14431,14431,2025-12-02,,active,2
14434,14434,2025-07-06,,active,1
14436,14436,2025-11-28,,active,2
14437,14437,2025-01-19,,active,4
14438,14438,2025-07-07,,active,1
14439,14439,2025-10-05,,active,5
14440,14440,2025-07-26,,active,1
14441,14441,2025-01-17,,active,1
14442,14442,2025-03-19,,active,7
14443,14443,2025-09-30,,active,2
14444,14444,2025-06-09,,active,2
14445,14445,2025-08-12,,active,3
14446,14446,2025-04-21,,active,2
14447,14447,2025-03-31,,active,1
14448,14448,2025-05-13,,active,1
14449,14449,2025-11-24,,active,1
14451,14451,2025-12-23,,active,1
14452,14452,2025-12-28,,active,1
14453,14453,2025-05-01,,active,2
14454,14454,2025-11-06,,active,1
14457,14457,2025-09-27,,active,3
14458,14458,2025-06-24,,active,1
14459,14459,2025-06-20,,active,1
14460,14460,2025-11-04,,active,6
14461,14461,2025-12-12,,active,4
14462,14462,2025-02-15,,active,1
14463,14463,2025-11-02,,active,1
14464,14464,2025-04-22,,active,2
14466,14466,2025-11-23,,active,3
14467,14467,2025-07-28,,active,1
14468,14468,2025-11-07,,active,5
14469,14469,2025-12-25,,active,1
14471,14471,2025-09-30,,active,6
14472,14472,2025-10-15,,active,5
14474,14474,2025-11-20,,active,1
14476,14476,2025-05-03,,active,5
14477,14477,2025-04-09,,active,4
14478,14478,2025-02-26,,active,1
14479,14479,2025-08-11,,active,2
14481,14481,2025-09-01,,active,2
14482,14482,2025-11-17,,active,1
14485,14485,2025-03-19,,active,1
14486,14486,2025-12-08,,active,1
14488,14488,2025-03-13,,active,1
14489,14489,2025-02-09,,active,1
14490,14490,2025-12-15,,active,2
14491,14491,2025-08-25,,active,1
14492,14492,2025-09-18,,active,1
14494,14494,2025-04-11,,active,4
14495,14495,2025-08-07,,active,2
14496,14496,2025-03-06,,active,1
14497,14497,2025-07-21,,active,1
14498,14498,2025-04-25,,active,3
14500,14500,2025-06-18,,active,1
14502,14502,2025-01-09,,active,1
14503,14503,2025-01-18,,active,1
14504,14504,2025-08-29,,active,1
14505,14505,2025-05-12,,active,1
14506,14506,2025-01-23,,active,1
14507,14507,2025-07-22,,active,2
14508,14508,2025-02-17,,active,1
14510,14510,2025-10-12,,active,5
14511,14511,2025-09-12,,active,1
14512,14512,2025-04-19,,active,1
14513,14513,2025-09-25,,active,1
14514,14514,2025-04-13,,active,1
14515,14515,2025-10-15,,active,1
14516,14516,2025-10-01,,active,1
14517,14517,2025-04-06,,active,1
14518,14518,2025-09-21,,active,4
14519,14519,2025-06-04,,active,1
14520,14520,2025-06-12,,active,2
14523,14523,2025-07-03,,active,2
14524,14524,2025-04-08,,active,1
14526,14526,2025-05-13,,active,5
14527,14527,2025-04-04,,active,1
14528,14528,2025-01-04,,active,3
14529,14529,2025-06-06,,active,5
14532,14532,2025-11-01,,active,1
14533,14533,2025-12-23,,active,4
14534,14534,2025-08-22,,active,1
14535,14535,2025-11-16,,active,1
14536,14536,2025-02-25,,active,2
14538,14538,2025-03-10,,active,1
14539,14539,2025-10-19,,active,3
14540,14540,2025-04-20,,active,1
14541,14541,2025-04-06,,active,1
14542,14542,2025-02-15,,active,1
14545,14545,2025-02-11,,active,5
14547,14547,2025-02-20,,active,1
14548,14548,2025-08-28,,active,1
14551,14551,2025-09-18,,active,1
14553,14553,2025-01-03,,active,3
14554,14554,2025-11-26,,active,6
14555,14555,2025-05-01,,active,1
14556,14556,2025-10-15,,active,5
14557,14557,2025-11-08,,active,2
14558,14558,2025-04-14,,active,1
14559,14559,2025-12-29,,active,1
14560,14560,2025-01-31,,active,7
14561,14561,2025-03-02,,active,1
14562,14562,2025-11-26,,active,1
14563,14563,2025-12-03,,active,1
14564,14564,2025-11-15,,active,6
14567,14567,2025-10-06,,active,1
14568,14568,2025-06-02,,active,3
14569,14569,2025-03-13,,active,1
14571,14571,2025-05-29,,active,5
14572,14572,2025-01-24,,active,7
14573,14573,2025-12-17,,active,5
14574,14574,2025-09-30,,active,1
14575,14575,2025-10-19,,active,6
14576,14576,2025-08-22,,active,5
14578,14578,2025-09-23,,active,1
14580,14580,2025-02-15,,active,5
14581,14581,2025-07-13,,active,5
14583,14583,2025-08-24,,active,1
14584,14584,2025-05-31,,active,1
14585,14585,2025-08-21,,active,2
14586,14586,2025-02-14,,active,6
14587,14587,2025-11-30,,active,1
14588,14588,2025-02-11,,active,6
14589,14589,2025-11-24,,active,1
14591,14591,2025-08-10,,active,1
14592,14592,2025-09-15,,active,2
14593,14593,2025-12-30,,active,1
14594,14594,2025-06-09,,active,1
14596,14596,2025-08-30,,active,4
14598,14598,2025-11-19,,active,4
14599,14599,2025-08-16,,active,3
14603,14603,2025-02-11,,active,1
14605,14605,2025-10-22,,active,1
14606,14606,2025-04-23,,active,6
14607,14607,2025-04-27,,active,5
14608,14608,2025-10-18,,active,2
14609,14609,2025-09-07,,active,1
14610,14610,2025-09-27,,active,2
14611,14611,2025-05-05,,active,7
14612,14612,2025-08-15,,active,1
14613,14613,2025-10-24,,active,1
14614,14614,2025-09-12,,active,1
14616,14616,2025-09-25,,active,5
14617,14617,2025-01-29,,active,5
14619,14619,2025-04-08,,active,1
14622,14622,2025-12-08,,active,1
14624,14624,2025-03-10,,active,2
14625,14625,2025-01-12,,active,6
14626,14626,2025-07-07,,active,1
14628,14628,2025-04-06,,active,1
14629,14629,2025-05-07,,active,5
14632,14632,2025-03-28,,active,1
14633,14633,2025-12-06,,active,1
14634,14634,2025-08-05,,active,2
14635,14635,2025-01-21,,active,1
14636,14636,2025-04-04,,active,1
14637,14637,2025-03-08,,active,2
14638,14638,2025-08-13,,active,1
14639,14639,2025-01-06,,active,5
14640,14640,2025-11-16,,active,1
14642,14642,2025-01-24,,active,1
14643,14643,2025-01-10,,active,5
14645,14645,2025-01-07,,active,6
14646,14646,2025-06-12,,active,1
14647,14647,2025-08-12,,active,3
14648,14648,2025-12-01,,active,1
14650,14650,2025-07-15,,active,2
14651,14651,2025-09-17,,active,1
14652,14652,2025-09-05,,active,2
14653,14653,2025-01-06,,active,1
14654,14654,2025-10-15,,active,3
14655,14655,2025-10-31,,active,1
14659,14659,2025-08-29,,active,6
14660,14660,2025-11-06,,active,1
14662,14662,2025-07-11,,active,1
14665,14665,2025-02-25,,active,5
14666,14666,2025-04-24,,active,1
14667,14667,2025-02-23,,active,1
14668,14668,2025-07-29,,active,1
14671,14671,2025-09-22,,active,7
14672,14672,2025-03-24,,active,3
14673,14673,2025-05-05,,active,4
14674,14674,2025-09-22,,active,6
14677,14677,2025-03-30,,active,6
14678,14678,2025-12-18,,active,1
14679,14679,2025-01-24,,active,6
14680,14680,2025-05-03,,active,4
14681,14681,2025-12-14,,active,5
14682,14682,2025-05-27,,active,1
14684,14684,2025-07-07,,active,6
14685,14685,2025-11-17,,active,1
14686,14686,2025-11-15,,active,5
14687,14687,2025-12-30,,active,1
14688,14688,2025-06-28,,active,1
14689,14689,2025-06-08,,active,4
14690,14690,2025-04-29,,active,4
14691,14691,2025-10-06,,active,5
14693,14693,2025-10-18,,active,1
14694,14694,2025-02-05,,active,1
14695,14695,2025-10-19,,active,1
14696,14696,2025-10-19,,active,1
14697,14697,2025-03-10,,active,1
14698,14698,2025-02-20,,active,1
14699,14699,2025-04-20,,active,2
14700,14700,2025-09-29,,active,1
14701,14701,2025-01-08,,active,1
14702,14702,2025-10-08,,active,1
14703,14703,2025-09-19,,active,2
14704,14704,2025-08-28,,active,1
14705,14705,2025-04-29,,active,2
14707,14707,2025-05-15,,active,3
14708,14708,2025-11-11,,active,2
14709,14709,2025-04-15,,active,1
14711,14711,2025-04-17,,active,7
14712,14712,2025-09-15,,active,2
14715,14715,2025-05-17,,active,1
14716,14716,2025-10-05,,active,1
14720,14720,2025-03-21,,active,1
14721,14721,2025-01-26,,active,5
14722,14722,2025-04-03,,active,1
14724,14724,2025-05-24,,active,5
14725,14725,2025-01-25,,active,1
14726,14726,2025-11-07,,active,4
14727,14727,2025-10-23,,active,1
14729,14729,2025-07-17,,active,1
14730,14730,2025-09-24,,active,2
14732,14732,2025-04-02,,active,1
14733,14733,2025-10-15,,active,1
14734,14734,2025-10-23,,active,5
14738,14738,2025-08-02,,active,5
14739,14739,2025-06-16,,active,2
14740,14740,2025-10-30,,active,5
14741,14741,2025-07-24,,active,1
14742,14742,2025-10-13,,active,1
14743,14743,2025-11-07,,active,2
14744,14744,2025-03-28,,active,2
14745,14745,2025-08-11,,active,2
14746,14746,2025-07-10,,active,1
14749,14749,2025-12-10,,active,1
14750,14750,2025-02-12,,active,1
14751,14751,2025-03-09,,active,2
14753,14753,2025-05-20,,active,1
14754,14754,2025-07-02,,active,6
14755,14755,2025-05-12,,active,1
14756,14756,2025-01-14,,active,5
14757,14757,2025-01-24,,active,1
14758,14758,2025-08-25,,active,5
14760,14760,2025-06-26,,active,6
14761,14761,2025-01-25,,active,1
14765,14765,2025-03-29,,active,2
14766,14766,2025-08-06,,active,1
14768,14768,2025-10-04,,active,2
14769,14769,2025-07-03,,active,1
